method,episode,episode_reward,avg_delay,avg_energy,avg_deadline_violation,avg_ratio_violation,avg_assoc_violation,avg_schedule_violation,avg_candidate_violation,avg_bw_violation,avg_cpu_violation,avg_rate_violation,avg_nan_count,feasible_ratio,episode_steps
Pure_MADDPG,19,-300078.1857571065,254.07992970864402,506.21318154243335,1.4328857263716397,0.0,0.0,0.0,0.0,2.3092638912203257e-15,0.0,0.0,0.0,0.65,20
Pure_MADDPG,20,-258408.5534059259,232.05759470094395,506.15200132151875,0.8888529278511055,0.0,0.0,0.0,0.0,1.4210854715202005e-15,0.0,0.0,0.0,0.7,20
Pure_MADDPG,21,-258131.2071919434,212.85643913898798,506.04484748512334,1.4472980015396761,0.0,0.0,0.0,0.0,1.5987211554602255e-15,0.0,0.0,0.0,0.7,20
Pure_MADDPG,22,-247758.81638189338,212.5167419545906,506.0404584019495,1.220903960654136,0.0,0.0,0.0,0.0,8.881784197001252e-16,0.0,0.0,0.0,0.75,20
Pure_MADDPG,23,-261729.3635575684,224.42912332456913,506.11280608848085,0.8322473465723377,0.0,0.0,0.0,0.0,2.1316282072803005e-15,0.0,0.0,0.0,0.7,20
Pure_MADDPG,24,-303645.71524268686,255.48512590115465,506.1740127565578,1.7062828444726073,0.0,0.0,0.0,0.0,1.1546319456101628e-15,0.0,0.0,0.0,0.7,20
Pure_MADDPG,25,-192087.3381311813,174.128232062563,506.07393485570947,0.22239037572350195,0.0,0.0,0.0,0.0,3.1086244689504383e-15,0.0,0.0,0.0,0.9,20
Pure_MADDPG,26,-283458.4703129257,258.64410042452965,506.2229736857197,0.9220125255449645,0.0,0.0,0.0,0.0,2.3092638912203257e-15,0.0,0.0,0.0,0.85,20
Pure_MADDPG,27,-313740.2825308403,271.63550415665907,506.2101637478828,2.064044968035352,0.0,0.0,0.0,0.0,9.769962616701378e-16,0.0,0.0,0.0,0.65,20
Pure_MADDPG,28,-251014.58680001373,234.67494087115665,506.19479752116314,0.25840108263017425,0.0,0.0,0.0,0.0,1.5987211554602255e-15,0.0,0.0,0.0,0.85,20
Pure_MADDPG,29,-277661.15366917424,234.01387461800542,506.1158154618114,0.9142182425751798,0.0,0.0,0.0,0.0,1.4210854715202005e-15,0.0,0.0,0.0,0.7,20
Pure_MADDPG,30,-306786.6546829857,266.68525229190993,506.0680011766716,3.619306515695085,0.0,0.0,0.0,0.0,8.881784197001252e-16,0.0,0.0,0.0,0.6,20
Pure_MADDPG,31,-300415.0429469199,249.30781774103562,506.1488872939159,2.5149570581151894,0.0,0.0,0.0,0.0,1.5099033134902129e-15,0.0,0.0,0.0,0.55,20
Pure_MADDPG,32,-292119.4055167918,247.4842170621413,506.1605587156088,0.43058794071809514,0.0,0.0,0.0,0.0,5.329070518200751e-16,0.0,0.0,0.0,0.65,20
Pure_MADDPG,33,-293800.7025792023,260.0028153061016,506.1300527691854,2.046000787312746,0.0,0.0,0.0,0.0,9.769962616701378e-16,0.0,0.0,0.0,0.65,20
Pure_MADDPG,34,-222193.38603437276,200.78505052765857,505.9978057213352,0.6745204997670211,0.0,0.0,0.0,0.0,5.329070518200751e-16,0.0,0.0,0.0,0.85,20
Pure_MADDPG,35,-242236.9294097611,218.75490105513782,506.14801934230655,0.7577334978498289,0.0,0.0,0.0,0.0,2.3980817331903383e-15,0.0,0.0,0.0,0.8,20
Pure_MADDPG,36,-266205.18176059285,232.99710306794813,506.1885198501121,1.0816316907081434,0.0,0.0,0.0,0.0,1.5987211554602255e-15,0.0,0.0,0.0,0.8,20
Pure_MADDPG,37,-365395.418335131,323.97943101576243,506.09390349946034,4.935516247088896,0.0,0.0,0.0,0.0,1.1546319456101628e-15,0.0,0.0,0.0,0.45,20
Pure_MADDPG,38,-277563.11330521066,236.97108800761458,506.11074096113526,0.13470238373806503,0.0,0.0,0.0,0.0,1.5987211554602255e-15,0.0,0.0,0.0,0.75,20
Pure_MADDPG,39,-273841.38984076603,227.5738919209672,506.14244621177033,0.821887979699998,0.0,0.0,0.0,0.0,1.5987211554602255e-15,0.0,0.0,0.0,0.6,20
Pure_MADDPG,40,-298436.7787981627,263.14678506972075,506.03024688480457,4.703844605117001,0.0,0.0,0.0,0.0,1.1546319456101628e-15,0.0,0.00027012908894689794,0.0,0.55,20
Pure_MADDPG,41,-280618.4384384124,245.76174462601875,506.1798885259133,0.016373710847815914,0.0,0.0,0.0,0.0,7.993605777301127e-16,0.0,0.0,0.0,0.8,20
Pure_MADDPG,42,-311821.32546826074,261.49391475391445,506.05934802733793,2.4409770714220262,0.0,0.0,0.0,0.0,2.4868995751603505e-15,0.0,0.0,0.0,0.0,20
Pure_MADDPG,43,-227717.1374597902,207.12549071292855,506.08243869740164,0.6250979078024752,0.0,0.0,0.0,0.0,1.3322676295501878e-15,0.0,0.0,0.0,0.8,20
Pure_MADDPG,44,-248587.71143938845,221.00599047108318,506.17097179499524,0.9473107701390223,0.0,0.0,0.0,0.0,1.6875389974302379e-15,0.0,0.0,0.0,0.8,20
Pure_MADDPG,45,-249907.03841847336,200.4134372697034,506.005244444745,0.9490620021921459,0.0,0.0,0.0,0.0,2.042810365310288e-15,0.0,0.0,0.0,0.6,20
Pure_MADDPG,46,-267452.30574988446,219.1604690535065,506.0784938414622,0.7505587908808776,0.0,0.0,0.0,0.0,1.6875389974302379e-15,0.0,0.0,0.0,0.6,20
Pure_MADDPG,47,-276695.93079378974,236.89539725986225,506.0916503901023,0.7472401310615047,0.0,0.0,0.0,0.0,2.4868995751603505e-15,0.0,0.0,0.0,0.75,20
Pure_MADDPG,48,-293434.1569636461,250.26689499865293,506.2221395415954,1.2053489431459468,0.0,0.0,0.0,0.0,1.3322676295501878e-15,0.0,0.0,0.0,0.65,20
Pure_MADDPG,49,-251873.73897429655,209.32109762741516,505.94898577016045,1.4494373035755992,0.0,0.0,0.0,0.0,2.042810365310288e-15,0.0,0.0,0.0,0.7,20
Pure_MADDPG,50,-237223.99265873898,224.21917517127744,506.0833227549865,2.9495567797383204,0.0,0.0,0.0,0.0,1.1546319456101628e-15,0.0,0.0,0.0,0.65,20
Pure_MADDPG,51,-235883.5723710219,214.04729447004297,506.0712439784913,0.0,0.0,0.0,0.0,0.0,1.4210854715202005e-15,0.0,0.0,0.0,0.9,20
Pure_MADDPG,52,-262854.25541340833,217.06390333283804,506.06175012346495,0.32573006757437745,0.0,0.0,0.0,0.0,1.1546319456101628e-15,0.0,0.0,0.0,0.7,20
Pure_MADDPG,53,-265561.6280073573,231.51180517076682,506.1618866846808,1.6027357875365567,0.0,0.0,0.0,0.0,8.881784197001252e-16,0.0,0.0,0.0,0.7,20
Pure_MADDPG,54,-275118.2219859385,237.02018017647143,506.1476033851908,1.031592244887372,0.0,0.0,0.0,0.0,1.2434497875801752e-15,0.0,0.0,0.0,0.75,20
Pure_MADDPG,55,-249664.3055329349,215.39053391978078,506.06198278694035,0.5748189918026615,0.0,0.0,0.0,0.0,1.1546319456101628e-15,0.0,0.0,0.0,0.8,20
Pure_MADDPG,56,-267658.447351993,244.17910458244336,506.08934898517043,1.3543114850741587,0.0,0.0,0.0,0.0,1.6875389974302379e-15,0.0,0.0,0.0,0.7,20
Pure_MADDPG,57,-261106.50661744893,217.17591913587847,506.11431910531536,0.19846040806368795,0.0,0.0,0.0,0.0,2.220446049250313e-15,0.0,0.0,0.0,0.75,20
Pure_MADDPG,58,-308517.267657162,256.38986253400316,506.123662783223,3.409337032074616,0.0,0.0,0.0,0.0,1.0658141036401502e-15,0.0,0.0,0.0,0.55,20
Pure_MADDPG,59,-276624.9591504826,236.30458643141165,506.08783723196245,0.7894918813065773,0.0,0.0,0.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,0.65,20
Pure_MADDPG,60,-278461.0678234872,246.45318978000742,506.1384160566957,0.8833745681837476,0.0,0.0,0.0,0.0,1.1546319456101628e-15,0.0,0.0,0.0,0.7,20
Pure_MADDPG,61,-257909.54885581532,234.65960776351253,506.01373002231475,0.2890359137568659,0.0,0.0,0.0,0.0,8.881784197001252e-16,0.0,0.0,0.0,0.85,20
Pure_MADDPG,62,-258712.17719098518,223.46760110481296,506.1244911658467,1.7269852478902528,0.0,0.0,0.0,0.0,1.2434497875801752e-15,0.0,0.0,0.0,0.7,20
Pure_MADDPG,63,-220555.3560624086,203.04328779345303,506.05953060014133,1.552256074946356,0.0,0.0,0.0,0.0,1.0658141036401502e-15,0.0,0.0,0.0,0.8,20
Pure_MADDPG,64,-303406.0006476678,280.2399039216326,506.136232237826,2.335877532791419,0.0,0.0,0.0,0.0,1.865174681370263e-15,0.0,0.0,0.0,0.65,20
Pure_MADDPG,65,-218136.3023111701,179.42799286787505,506.056169027234,0.1653398927589249,0.0,0.0,0.0,0.0,2.6645352591003757e-15,0.0,0.0,0.0,0.75,20
Pure_MADDPG,66,-234984.73036679538,224.2487321557217,506.06373981299413,0.6427258462976884,0.0,0.0,0.0,0.0,1.5099033134902129e-15,0.0,0.0,0.0,0.85,20
Pure_MADDPG,67,-281566.2626835901,231.8177852393293,506.0699779407758,2.2810677252089713,0.0,0.0,0.0,0.0,1.2434497875801752e-15,0.0,0.0,0.0,0.6,20
Pure_MADDPG,68,-268072.94615204824,222.91814193060208,506.0791192370317,1.4688217354817386,0.0,0.0,0.0,0.0,1.9539925233402757e-15,0.0,0.0,0.0,0.65,20
Pure_MADDPG,69,-271916.39569951675,226.82711020936418,506.0096575484199,0.586189831889356,0.0,0.0,0.0,0.0,7.105427357601002e-16,0.0,0.0,0.0,0.65,20
Pure_MADDPG,70,-289643.8725601606,263.0216774546087,506.19303900520754,1.1461353950400899,0.0,0.0,0.0,0.0,1.3322676295501878e-15,0.0,0.0,0.0,0.75,20
Pure_MADDPG,71,-261800.303092046,244.84059156860616,506.18114245798506,1.1374358251676837,0.0,0.0,0.0,0.0,1.6875389974302379e-15,0.0,0.0,0.0,0.7,20
Pure_MADDPG,72,-219671.4891365236,185.5770390422809,505.98372799612906,0.31254406007261953,0.0,0.0,0.0,0.0,2.1316282072803005e-15,0.0,0.0,0.0,0.75,20
Pure_MADDPG,73,-295666.8832469917,267.01581995649246,506.20083632179177,2.2477255528973736,0.0,0.0,0.0,0.0,1.0658141036401502e-15,0.0,0.0,0.0,0.65,20
Pure_MADDPG,74,-309324.5120450674,268.2729194053347,506.1718697692584,2.8211611227444924,0.0,0.0,0.0,0.0,9.769962616701378e-16,0.0,0.0,0.0,0.6,20
Pure_MADDPG,75,-252068.1293685443,214.61475726480703,506.129193942417,2.046815757174625,0.0,0.0,0.0,0.0,1.865174681370263e-15,0.0,0.0,0.0,0.6,20
Pure_MADDPG,76,-279235.24855697044,242.82966549781636,506.08177528366184,3.2823860598936347,0.0,0.0,0.0,0.0,1.1546319456101628e-15,0.0,0.0,0.0,0.6,20
Pure_MADDPG,77,-356621.1500644514,307.46655053144417,506.1228653251259,4.176119846732499,0.0,0.0,0.0,0.0,1.2434497875801752e-15,0.0,0.0,0.0,0.4,20
Pure_MADDPG,78,-243691.5621450632,206.80863994479023,506.08162965334293,0.8868121783114413,0.0,0.0,0.0,0.0,2.042810365310288e-15,0.0,0.0,0.0,0.7,20
Pure_MADDPG,79,-234368.66500185308,222.27052562952804,506.12966945475,0.1137867793467553,0.0,0.0,0.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,0.9,20
Pure_MADDPG,80,-253563.75170599736,206.11382169839845,506.0857794693745,0.7129378051207576,0.0,0.0,0.0,0.0,2.6645352591003756e-16,0.0,0.0,0.0,0.65,20
Pure_MADDPG,81,-233134.10871877268,194.03230338086618,505.9947713657487,0.0,0.0,0.0,0.0,0.0,1.5987211554602255e-15,0.0,0.0,0.0,0.8,20
Pure_MADDPG,82,-330896.92985310516,282.1924280040972,506.09580424089455,3.499033064823476,0.0,0.0,0.0,0.0,2.4868995751603505e-15,0.0,0.0,0.0,0.5,20
Pure_MADDPG,83,-261083.6489293417,225.39774681508885,506.0155001578513,2.312803558097438,0.0,0.0,0.0,0.0,7.105427357601002e-16,0.0,0.0,0.0,0.65,20
Pure_MADDPG,84,-360174.7345331274,318.3802263321016,506.02003877849694,8.693558625065714,0.0,0.0,0.0,0.0,8.881784197001252e-16,0.0,0.0,0.0,0.3,20
Pure_MADDPG,85,-270164.0474133296,226.4348155912775,506.162937977784,0.2253878404187148,0.0,0.0,0.0,0.0,2.4868995751603505e-15,0.0,0.0,0.0,0.7,20
Pure_MADDPG,86,-255489.43280359602,219.58665675437732,506.1795881401237,0.3982319729616899,0.0,0.0,0.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,0.7,20
Pure_MADDPG,87,-301346.90573415556,256.7886854493664,506.1065080032323,0.6723315149212855,0.0,0.0,0.0,0.0,9.769962616701378e-16,0.0,0.0,0.0,0.7,20
Pure_MADDPG,88,-283193.04366288206,238.66157256573746,506.2636888811068,1.5816051536582918,0.0,0.0,0.0,0.0,6.217248937900876e-16,0.0,0.0,0.0,0.6,20
Pure_MADDPG,89,-267012.4822085041,220.13046350967574,506.09377089164855,0.5407051441876194,0.0,0.0,0.0,0.0,2.1316282072803005e-15,0.0,0.0,0.0,0.7,20
Pure_MADDPG,90,-279369.9115339568,244.89860304922541,506.12886683349706,2.7969871552850742,0.0,0.0,0.0,0.0,7.993605777301127e-16,0.0,0.0,0.0,0.75,20
Pure_MADDPG,91,-236317.87140760836,187.97208357655282,506.04228862817644,0.0,0.0,0.0,0.0,0.0,8.881784197001252e-16,0.0,0.0,0.0,0.75,20
Pure_MADDPG,92,-215389.7633651749,204.86117138264476,505.98668443601275,0.43224811247903877,0.0,0.0,0.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,0.85,20
Pure_MADDPG,93,-267003.6937556092,227.34736324878253,506.10331422719753,0.24512798175351289,0.0,0.0,0.0,0.0,1.5987211554602255e-15,0.0,0.0,0.0,0.75,20
Pure_MADDPG,94,-260233.45174594762,210.796264462846,506.00019555412274,0.7019151569312067,0.0,0.0,0.0,0.0,1.6875389974302379e-15,0.0,0.0,0.0,0.65,20
Pure_MADDPG,95,-268620.9558350978,220.34359343166824,506.1237517767154,1.024964741086574,0.0,0.0,0.0,0.0,1.5987211554602255e-15,0.0,0.0,0.0,0.65,20
Pure_MADDPG,96,-273807.72565740655,252.5585516366651,506.17595984632925,1.927430516110088,0.0,0.0,0.0,0.0,1.9539925233402757e-15,0.0,0.0,0.0,0.75,20
Pure_MADDPG,97,-259948.35596244436,239.64236335718388,506.03765842692655,0.05657076463643627,0.0,0.0,0.0,0.0,1.7763568394002505e-15,0.0,0.0,0.0,0.85,20
Pure_MADDPG,98,-207658.04638653423,188.46210789475833,506.06414280765085,0.0,0.0,0.0,0.0,0.0,1.9539925233402757e-15,0.0,0.0,0.0,0.9,20
Pure_MADDPG,99,-248913.781067974,223.63720897015787,506.06622913685317,0.37472267165762824,0.0,0.0,0.0,0.0,1.3322676295501878e-15,0.0,0.0,0.0,0.85,20
